,min_dist_to_hydrant
F18094691,26.233452399584934
F18094732,34.85979150575733
F18094802,12.608586782441163
F18094817,10.607912227874232
F18096148,72.74923343377948
F18096649,15.117804843590955
F18096216,15.93489865628017
F18096240,23.400063617051845
F18096253,14.842178660796861
F18096282,40.13172922225553
F18096365,38.76242015262242
F18096403,21.561967796896752
F18096429,18.723841066488877
F18096474,23.254663960902647
F18096518,28.975041521658806
F18096527,159.51551694729994
F18096538,44.017531861047715
F18097986,31.625823499217198
F18097993,43.18382317073198
F18098027,22.728279366033366
F18098484,115.54962733299439
F18098123,14.741853972110293
F18098152,50.17360591247671
F18098195,14.761900906439784
F18098274,12.86959208780084
F18098299,221.9883465833869
F18098313,12.172003773739425
F18098349,15.488424533111985
F18099155,57.43322785125178
F18099191,7.91787497441361
F18099259,80.18497132361159
F18099282,14.351669842980405
F18099372,14.149483078221088
F18099433,49.605804862095724
F18099559,47.13359556066432
F18099642,50.971211005491384
F18099865,9.085264617687567
F18099871,48.01897605407548
F18099885,415.69578842650986
F18099932,19.216096880869006
F18100589,26.684149799988077
F18100823,19.936207041266787
F18100919,11.614253642690196
F18100652,4.330027644883997
F18100653,26.61149501294268
F18100675,14.173591372254004
F18100724,26.562801518988135
F18100738,23.764255354364376
F18100806,17.231799368789552
F18100839,44.394187626122175
F18101903,23.981478544203725
F18102046,31.256418981933045
F18102085,29.861794164819063
F18102125,42.19276286929614
F18102164,81.25631391958983
F18102171,17.381869656640358
F18102222,21.713114969184613
F18102242,56.63500185156313
F18102327,21.238271966636358
F18102358,16.18863035867338
F18102436,7.91787497441361
F18102448,39.08451325709719
F18102700,52.30239316852906
F18104045,28.846736062832488
F18104048,31.877714858832668
F18104075,40.96914709739378
F18104106,67.78313056474128
F18104110,16.72725655754591
F18104202,42.891746300750754
F18104303,53.49064716236315
F18104341,41.23742398170223
F18104368,39.90144194243852
F18104806,30.983613407745374
F18104387,12.116550332289195
F18104539,17.597275444038686
F18105578,15.563191400452547
F18105591,40.673701902486116
F18105641,409.98972333238635
F18105692,11.180193647496205
F18105715,12.098489795634624
F18105731,25.18654166745678
F18105732,36.07060821080806
F18105838,54.54387986772342
F18105864,15.230727981512931
F18105899,14.271735143926351
F18107047,53.97601934201272
F18107072,32.55549764584444
F18107142,38.04264149144787
F18107162,88.96261739195059
F18107224,45.38403503886094
F18107278,16.3444633754212
F18107310,58.06810751597493
F18107410,187.79699323735176
F18107420,21.41490732256874
F18107877,24.538518691220666
F18109125,31.093116798786916
F18109183,32.80555165251639
F18108792,16.347034887578417
F18108860,24.332753710247296
F18109020,62.99928429272418
F18109117,15.770882236803857
F18109120,16.491964529351545
F18109382,7.451542406711905
F18109443,278.59668440100586
F18109552,25.310938637592965
F18109504,304.00717542078814
F18109528,26.360427643123057
F18109535,56.99437279271584
F18109572,29.87877370753554
F18109573,19.207786052994194
F18109598,14.149483078221088
F18110571,16.318712559905673
F18110580,42.58598609654563
F18110625,12.228331287451018
F18110660,21.36318700414636
F18110663,44.255972714365846
F18110773,21.903385055104962
F18111075,31.36023974510187
F18110687,12.011805740064968
F18110689,41.33627636349491
F18110735,15.770882236803857
F18112117,28.975041521658806
F18112152,71.48429595957384
F18112162,12.489844643081755
F18112179,124.85870042070505
F18112182,24.614249205284306
F18112208,17.89475697548947
F18112225,30.476996688353417
F18112230,106.49392551612996
F18112236,39.13033988972224
F18112239,12.330654091406858
F18112255,16.673402753291047
F18112419,59.93380413318129
F18113493,41.81760946935027
F18113513,21.23124125752419
F18113517,26.66529372381477
F18113546,36.21069574459813
F18113615,24.451668817324286
F18113641,36.47693484046039
F18113646,15.714279452641682
F18113678,24.82727121751956
F18113756,7.451542406711905
F18113919,14.163117661245208
F18113833,40.068352683586944
F18113842,63.485886933264645
F18113878,23.747463278254937
F18114151,15.793373307803222
F18115156,20.89926949020432
F18115184,15.069473113735755
F18115193,14.400544225839688
F18115205,26.542053425457418
F18115285,14.271735143926351
F18115287,20.480757762329272
F18115300,13.020871520766145
F18116598,42.760148615004255
F18116631,15.86864416047405
F18116779,21.446245625750883
F18116850,21.030863237004365
F18116911,25.39581994341969
F18117504,24.118776551978446
F18117001,24.574215627297015
F18117036,60.07264852692785
F18117086,35.35870922728539
F18117395,28.408909806367024
F18117448,12.210945701494042
F18117528,21.032010544112765
F18117565,35.040298268588245
F18120635,7.389039897504487
F18120714,22.16634722710162
F18121104,10.178624723049142
F18120835,9.347374259051072
F18120889,27.824906743431793
F18120943,9.865272995222453
F18120996,43.55653997683381
F18120997,43.55653997683381
F18121017,29.390136810824767
F18121028,20.130553087344495
F18121150,8.515213486819713
F18121195,42.88346392574705
F18121201,12.123070381207382
F18122228,13.775299851904638
F18122238,24.451668817324286
F18122366,40.68959749151914
F18122447,19.216158434365482
F18122512,19.88089237668488
F18122532,36.621756189374786
F18122602,26.212813236407307
F18122705,22.643691544945916
F18122874,27.066575462839175
F18123754,13.896321126003409
F18123796,40.46870181982362
F18123818,47.13359556066432
F18123844,26.97674656156468
F18123862,19.438103244224266
F18124286,21.386581098533256
F18123919,21.44930166254193
F18124006,67.67987798217524
F18124092,17.40231589540108
F18124219,42.41079383842914
F18124241,31.785685302250425
F18125291,30.736196901540467
F18125336,26.200727516660013
F18125362,15.799018195185512
F18125417,16.73829290961652
F18125419,11.882746713713741
F18125447,25.678154648785593
F18125499,26.684149799988077
F18125559,7.512537874303148
F18125674,20.121680874220473
F18125683,20.640758976192398
F18125780,70.28072242720623
F18125791,19.39183897254413
F18125808,379.7419963449363
F18125810,24.853481642988136
F18125868,224.10669762100613
F18127244,22.562076070757715
F18127337,15.251190364138873
F18127659,15.655137827777716
F18128271,38.40839139267412
F18127723,52.83501630221789
F18127754,17.442153634965663
F18127758,27.413578514576972
F18127766,27.723770044673135
F18127912,48.64590203627873
F18128001,35.272695666379974
F18128006,43.84920767206412
F18128049,13.344565453627132
F18128077,17.032518049180265
F18128215,33.63763721556089
F18128249,30.755564310652584
F18128341,14.484589996137744
F18129636,24.999875105617395
F18129670,17.66484006650893
F18129702,29.430280329176
F18129742,21.88067550539632
F18129747,13.796160858248822
F18129984,17.577089498260236
F18129986,19.314449127448626
F18130015,158.9499632371785
F18130054,36.94901647716233
F18130091,34.959601660861544
F18130101,66.76786204652963
F18130198,45.86926483896133
F18131060,17.45875646949545
F18131259,28.543697900766766
F18131368,28.42352949224078
F18131387,58.06810751597493
F18131407,19.818986585160456
F18131418,46.29460680048788
F18131421,28.047389519689478
F18131449,34.64136070215514
F18131714,14.219227718095235
F18131997,35.133724746076794
F18132918,34.76204032986917
F18132958,79.43279499744247
F18133082,24.393288778691698
F18133131,43.09971327452355
F18133143,44.508570732256416
F18133197,51.49566099669358
F18133306,30.983613407745374
F18133307,14.271735143926351
F18133317,27.36501203696319
F18135551,58.82191366125978
F18135830,14.916742506701235
F18135880,5.777744305958677
F18136029,13.323519803590454
F18136328,16.322109923807943
F18135898,44.87652508481052
F18135899,14.271735143926351
F18135903,20.278032404675475
F18136970,43.203988263348464
F18136973,13.512249709801045
F18137080,54.54387986772342
F18137708,43.12251177917836
F18137145,12.059507482158368
F18137151,39.43528114105302
F18137169,24.259373693873954
F18137218,13.918097982713034
F18137234,21.063352455331657
F18137274,21.23124125752419
F18137280,60.7169735168928
F18137486,23.46425265366282
F18138741,44.27227421332869
F18138921,24.64789652675695
F18138988,27.45323816685166
F18139212,39.284781826768594
F18030620,33.540444781484
F18026148,15.552490273938405
F19001319,81.02210973702931
F19001330,33.031886698084534
F19001374,21.893470412330682
F19001384,17.356071175273534
F19001388,34.959601660861544
F19001431,48.20630301925443
F19002835,35.64239021702784
F19002436,39.70264864980711
F19002571,42.760148615004255
F19002580,15.21047555076447
F19002785,24.332753710247296
F19002890,14.191033577865396
F19002972,14.58278717830163
F19002990,45.38882173770971
F19003257,16.347034887578417
F19003307,41.32159105379273
F19003333,25.163532293456665
F19003983,22.759099968345673
F19004005,21.7050290666981
F19004045,54.06445427514284
F19004047,26.738675683067523
F19004079,15.19463415411131
F19004136,9.299117507740586
F19004168,38.420641733921194
F19004191,33.348578419333016
F19004205,26.954464369099966
F19005271,19.104239307278977
F19005338,35.24599996484373
F19005384,20.988771668069106
F19005629,44.61338956525716
F19005701,32.80555165251639
F19005550,32.13714879508035
F19005627,11.570089262861075
F19005633,32.845227292789566
F19005658,25.11257887074073
F19005721,14.567649312278139
F19005935,24.618290144111032
F19006152,115.54962733299439
F19006564,47.86542375220315
F19007072,27.12948791299753
F19007127,35.804500402847076
F19007424,18.55115357545303
F19007446,49.20038745107533
F19007533,38.02586194007774
F19007798,36.312730525905835
F19007807,25.90330061844151
F19007808,45.396971614007185
F19007853,43.09726626643584
F19007857,11.362255034111318
F19009561,20.62540852962316
F19009279,44.09758639507092
F19009308,20.69167691060052
F19009452,15.069473113735755
F19009505,43.09971327452355
F19009544,41.337623970414775
F19009580,44.532323923779025
F19009607,24.481409234936812
F19009675,7.170023001855387
F19011182,19.27853302004726
F19011593,40.845606106026274
F19011615,21.270304763056377
F19011938,38.01413254957985
F19011844,48.641466746131854
F19012051,32.307993392420336
F19012100,45.83461777698914
F19012162,25.002915306795305
F19012201,22.07036565056858
F19012389,41.62873263433125
F19014219,16.1383654740695
F19013680,24.451668817324286
F19013717,24.574215627297015
F19013722,39.02914240446693
F19013850,25.11257887074073
F19013878,22.77162628013861
F19013886,54.443110653422146
F19013969,36.198880619603024
F19014039,47.117865134895496
F19014097,87.1392904277954
F19014216,8.474767514632475
F19014263,12.91468777373323
F19014597,28.677018752494117
F19015742,15.321415429837323
F19015801,30.843946832683518
F19015924,46.16260379326368
F19016062,221.9883465833869
F19016069,18.34260014369712
F19016092,50.022833729448124
F19016104,42.176924648125535
F19016122,13.999365941993954
F19016164,32.5676035844357
F19017066,27.821750389872054
F19017159,19.013107254124776
F19017237,55.905310509414285
F19017275,51.59439164146283
F19017358,13.918097982713034
F19017429,54.54387986772342
F19017511,2525.0529926100207
F19017725,23.61064467181527
F19017824,48.80617506325677
F19017446,6.257852238609623
F19018419,30.67591332607199
F19018563,34.8237985876675
F19019050,16.31289600178579
F19018776,35.20300567247367
F19018781,22.81476859752664
F19018799,28.37640919603819
F19018827,13.566899229104603
F19018907,58.00108073495233
F19020166,58.12994229421021
F19020282,33.90889919669394
F19020480,18.786863113028215
F19020515,19.129239932970243
F19020536,34.536387176199234
F19020551,20.05217349637701
F19020588,14.988143250600794
F19020594,17.350924894756595
F19020714,48.25871218009382
F19022043,11.480552547766385
F19022049,21.243491049711118
F19022065,54.54387986772342
F19022116,28.86153967125788
F19022201,15.325316953928626
F19022269,9.006455058085145
F19022303,50.17360591247671
F19022548,15.163103838932221
F19024142,21.056476538724954
F19024238,26.778329028824956
F19024302,94.35723187008338
F19024431,41.11344901146429
F19024661,27.680203137609677
F19024498,29.83961370693451
F19024551,20.70749230076025
F19024557,54.72062766244269
F19024571,21.753241281575544
F19024610,51.65594474535289
F19025597,34.8237985876675
F19025610,18.72201589129462
F19025615,19.81360634998426
F19025636,26.522494851313418
F19025663,11.648522895150931
F19025664,42.161812934980944
F19025684,14.191033577865396
F19025691,36.78491220176135
F19025717,23.5946232658987
F19025803,12.342818344265043
F19025879,17.442153634965663
F19026742,12.996968452120408
F19026796,42.10932897320892
F19027028,61.607903845928895
F19027286,35.76680478647004
F19026929,23.455737483576804
F19026968,59.342923383216146
F19027043,38.04099836043724
F19027125,22.640110800017005
F19027167,30.983613407745374
F19027172,11.340948162759044
F19028665,26.665199632376773
F19028713,36.85337460550324
F19028734,25.540858928579325
F19028754,30.755564310652584
F19028780,18.82840506473859
F19028782,31.84500630090782
F19028793,41.4352707307255
F19028915,17.442153634965663
F19029044,13.094884248681478
F19029093,20.126763073815532
F19029110,18.44122057642139
F19030249,50.022833729448124
F19030260,30.101082732367356
F19030263,25.157383482792675
F19030283,55.835310418877384
F19030345,23.272196500702744
F19030429,13.836455219625806
F19030494,50.022833729448124
F19031519,21.602536798179838
F19031315,35.902531036505074
F19031332,24.34191659229532
F19031346,49.20038745107533
F19031377,111.82947987973486
F19031426,23.272816122756456
F19031469,7.451542406711905
F19031475,10.619416698775705
F19031516,18.991751097552115
F19031517,17.836319992788003
F19031636,57.43322785125178
F19031666,55.07910708928611
F19031669,21.447559809453995
F19031718,41.30355604594723
F19031722,107.50357116105978
F19031752,19.428975791994727
F19031759,82.25615780636655
F19032876,38.6798719858433
F19032906,37.060927203994986
F19032916,25.37394074455006
F19032995,24.505242871575938
F19033027,42.79597533670116
F19033069,27.604105158228208
F19033554,30.297249616721455
F19033302,30.95052430482758
F19033344,37.15832392548446
F19033488,14.423626692275269
F19034586,15.069473113735755
F19034670,221.9883465833869
F19034703,16.770170184393606
F19034705,19.216096880869006
F19034714,19.376292086947384
F19034717,49.08970507615429
F19034735,19.216096880869006
F19034736,42.855453752060974
F19034739,11.072213398662097
F19034759,13.352378800827275
F19034828,42.39827913483708
F19034849,19.139248019836387
F19034894,44.508570732256416
F19035815,14.545419642731039
F19035827,17.89475697548947
F19035903,43.643476802733865
